x,y
-0.59040394,0.0061037
-0.59026994,0.0061037
-0.59013594,0.0061037
-0.59000194,0.0061037
-0.58986794,0.0061037
-0.58973394,0.0061037
-0.58959994,0.0061037
-0.58946594,0.0061037
-0.58933194,0.0061037
-0.58919794,0.0061037
-0.58906394,0.0061037
-0.58892994,0.0061037
-0.58879594,0.0061037
-0.58866194,0.0061037
-0.58852794,0.0061037
-0.58839394,0.0061037
-0.58825994,0.0061037
-0.58812594,0.0061037
-0.58799194,0.0061037
-0.58785794,0.0061037
-0.58772394,0.0061037
-0.58758994,0.0061037
-0.58745594,0.0061037
-0.58732194,0.0061037
-0.58718794,0.0061037
-0.58705394,0.0061037
-0.58691994,0.0061037
-0.58678594,0.0061037
-0.58665194,0.0061037
-0.58651794,0.0061037
-0.58638394,0.0061037
-0.58624994,0.0061037
-0.58611594,0.0061037
-0.58598194,0.0061037
-0.58584794,0.0061037
-0.58571394,0.0061037
-0.58557994,0.0061037
-0.58544594,0.0061037
-0.58531194,0.0061037
-0.58517794,0.0061037
-0.58504394,0.0061037
-0.58490994,0.0061037
-0.58477594,0.0061037
-0.58464194,0.0061037
-0.58450794,0.0061037
-0.58437394,0.0061037
-0.58423994,0.0061037
-0.58410594,0.0061037
-0.58397194,0.0061037
-0.58383794,0.0061037
-0.58370394,0.0061037
-0.58356994,0.0061037
-0.58343594,0.0061037
-0.58330194,0.0061037
-0.58316794,0.0061037
-0.58303394,0.0061037
-0.58289994,0.0061037
-0.58276594,0.0061037
-0.58263194,0.0061037
-0.58249794,0.0061037
-0.58236394,0.0061037
-0.58222994,0.0061037
-0.58209594,0.0061037
-0.58196194,0.0061037
-0.58182794,0.0061037
-0.58169394,0.0061037
-0.58155994,0.0061037
-0.58142594,0.0061037
-0.58129194,0.0061037
-0.58115794,0.0061037
-0.58102394,0.0061037
-0.58088994,0.0061037
-0.58075594,0.0061037
-0.58062194,0.0061037
-0.58048794,0.0061037
-0.58035394,0.0061037
-0.58021994,0.0061037
-0.58008594,0.0061037
-0.57995194,0.0061037
-0.57981794,0.0061037
-0.57968394,0.0061037
-0.57954994,0.0061037
-0.57941594,0.0061037
-0.57928194,0.0061037
-0.57914794,0.0061037
-0.57901394,0.0061037
-0.57887994,0.0061037
-0.57874594,0.0061037
-0.57861194,0.0061037
-0.57847794,0.0061037
-0.57834394,0.0061037
-0.57820994,0.0061037
-0.57807594,0.0061037
-0.57794194,0.0061037
-0.57780794,0.0061037
-0.57767394,0.0061037
-0.57753994,0.0061037
-0.57740594,0.0061037
-0.57727194,0.0061037
-0.57713794,0.0061037
-0.57700394,0.0061037
-0.57686994,0.0061037
-0.57673594,0.0061037
-0.57660194,0.0061037
-0.57646794,0.0061037
-0.57633394,0.0061037
-0.57619994,0.0061037
-0.57606594,0.0061037
-0.57593194,0.09521775
-0.57579794,0.0061037
-0.57566394,0.0061037
-0.57552994,0.0061037
-0.57539594,0.0061037
-0.57526194,0.0061037
-0.57512794,0.0061037
-0.57499394,0.0061037
-0.57485994,0.0061037
-0.57472594,0.0061037
-0.57459194,0.0061037
-0.57445794,0.09521775
-0.57432394,0.0061037
-0.57418994,0.0061037
-0.57405594,0.0061037
-0.57392194,0.0061037
-0.57378794,0.0061037
-0.57365394,0.0061037
-0.57351994,0.0061037
-0.57338594,0.0061037
-0.57325194,0.0061037
-0.57311794,0.0061037
-0.57298394,0.0061037
-0.57284994,0.0061037
-0.57271594,0.0061037
-0.57258194,0.0061037
-0.57244794,0.0061037
-0.57231394,0.0061037
-0.57217994,0.0061037
-0.57204594,0.0061037
-0.57191194,0.0061037
-0.57177794,0.0061037
-0.57164394,0.0061037
-0.57150994,0.0061037
-0.57137594,0.0061037
-0.57124194,0.0061037
-0.57110794,0.0061037
-0.57097394,0.0061037
-0.57083994,0.0061037
-0.57070594,0.0061037
-0.57057194,0.0061037
-0.57043794,0.0061037
-0.57030394,0.0061037
-0.57016994,0.0061037
-0.57003594,0.0061037
-0.56990194,0.0061037
-0.56976794,0.0061037
-0.56963394,0.0061037
-0.56949994,0.0061037
-0.56936594,0.0061037
-0.56923194,0.0061037
-0.56909794,0.0061037
-0.56896394,0.0061037
-0.56882994,0.0061037
-0.56869594,0.0061037
-0.56856194,0.0061037
-0.56842794,0.0061037
-0.56829394,0.0061037
-0.56815994,0.0061037
-0.56802594,0.0061037
-0.56789194,0.0061037
-0.56775794,0.0061037
-0.56762394,0.0061037
-0.56748994,0.0061037
-0.56735594,0.0061037
-0.56722194,0.0061037
-0.56708794,0.0061037
-0.56695394,0.0061037
-0.56681994,0.0061037
-0.56668594,0.09521775
-0.56655194,0.0061037
-0.56641794,0.0061037
-0.56628394,0.0061037
-0.56614994,0.0061037
-0.56601594,0.0061037
-0.56588194,0.0061037
-0.56574794,0.0061037
-0.56561394,0.0061037
-0.56547994,0.0061037
-0.56534594,0.0061037
-0.56521194,0.0061037
-0.56507794,0.0061037
-0.56494394,0.0061037
-0.56480994,0.0061037
-0.56467594,0.0061037
-0.56454194,0.0061037
-0.56440794,0.0061037
-0.56427394,0.0061037
-0.56413994,0.0061037
-0.56400594,0.0061037
-0.56387194,0.0061037
-0.56373794,0.0061037
-0.56360394,0.0061037
-0.56346994,0.0061037
-0.56333594,0.0061037
-0.56320194,0.0061037
-0.56306794,0.0061037
-0.56293394,0.0061037
-0.56279994,0.0061037
-0.56266594,0.0061037
-0.56253194,0.0061037
-0.56239794,0.0061037
-0.56226394,0.0061037
-0.56212994,0.0061037
-0.56199594,0.0061037
-0.56186194,0.0061037
-0.56172794,0.0061037
-0.56159394,0.0061037
-0.56145994,0.0061037
-0.56132594,0.0061037
-0.56119194,0.0061037
-0.56105794,0.0061037
-0.56092394,0.0061037
-0.56078994,0.0061037
-0.56065594,0.0061037
-0.56052194,0.0061037
-0.56038794,0.0061037
-0.56025394,0.0061037
-0.56011994,0.0061037
-0.55998594,0.0061037
-0.55985194,0.0061037
-0.55971794,0.0061037
-0.55958394,0.0061037
-0.55944994,0.0061037
-0.55931594,0.0061037
-0.55918194,0.0061037
-0.55904794,0.0061037
-0.55891394,0.0061037
-0.55877994,0.0061037
-0.55864594,0.0061037
-0.55851194,0.0061037
-0.55837794,0.0061037
-0.55824394,0.0061037
-0.55810994,0.0061037
-0.55797594,0.0061037
-0.55784194,0.0061037
-0.55770794,0.0061037
-0.55757394,0.0061037
-0.55743994,0.0061037
-0.55730594,0.0061037
-0.55717194,0.0061037
-0.55703794,0.0061037
-0.55690394,0.0061037
-0.55676994,0.0061037
-0.55663594,0.0061037
-0.55650194,0.0061037
-0.55636794,0.0061037
-0.55623394,0.0061037
-0.55609994,0.0061037
-0.55596594,0.0061037
-0.55583194,0.0061037
-0.55569794,0.0061037
-0.55556394,0.0061037
-0.55542994,0.0061037
-0.55529594,0.0061037
-0.55516194,0.0061037
-0.55502794,0.0061037
-0.55489394,0.0061037
-0.55475994,0.0061037
-0.55462594,0.0061037
-0.55449194,0.0061037
-0.55435794,0.0061037
-0.55422394,0.0061037
-0.55408994,0.0061037
-0.55395594,0.0061037
-0.55382194,0.0061037
-0.55368794,0.0061037
-0.55355394,0.0061037
-0.55341994,0.0061037
-0.55328594,0.0061037
-0.55315194,0.0061037
-0.55301794,0.0061037
-0.55288394,0.0061037
-0.55274994,0.0061037
-0.55261594,0.0061037
-0.55248194,0.0061037
-0.55234794,0.0061037
-0.55221394,0.0061037
-0.55207994,0.0061037
-0.55194594,0.0061037
-0.55181194,0.0061037
-0.55167794,0.0061037
-0.55154394,0.0061037
-0.55140994,0.0061037
-0.55127594,0.0061037
-0.55114194,0.0061037
-0.55100794,0.0061037
-0.55087394,0.0061037
-0.55073994,0.0061037
-0.55060594,0.0061037
-0.55047194,0.0061037
-0.55033794,0.0061037
-0.55020394,0.0061037
-0.55006994,0.0061037
-0.54993594,0.0061037
-0.54980194,0.0061037
-0.54966794,0.0061037
-0.54953394,0.0061037
-0.54939994,0.0061037
-0.54926594,0.0061037
-0.54913194,0.0061037
-0.54899794,0.0061037
-0.54886394,0.0061037
-0.54872994,0.0061037
-0.54859594,0.0061037
-0.54846194,0.0061037
-0.54832794,0.0061037
-0.54819394,0.0061037
-0.54805994,0.0061037
-0.54792594,0.0061037
-0.54779194,0.0061037
-0.54765794,0.0061037
-0.54752394,0.0061037
-0.54738994,0.0061037
-0.54725594,0.0061037
-0.54712194,0.0061037
-0.54698794,0.0061037
-0.54685394,0.0061037
-0.54671994,0.0061037
-0.54658594,0.0061037
-0.54645194,0.0061037
-0.54631794,0.0061037
-0.54618394,0.0061037
-0.54604994,0.0061037
-0.54591594,0.0061037
-0.54578194,0.0061037
-0.54564794,0.0061037
-0.54551394,0.0061037
-0.54537994,0.0061037
-0.54524594,0.0061037
-0.54511194,0.0061037
-0.54497794,0.0061037
-0.54484394,0.0061037
-0.54470994,0.0061037
-0.54457594,0.0061037
-0.54444194,0.0061037
-0.54430794,0.0061037
-0.54417394,0.0061037
-0.54403994,0.0061037
-0.54390594,0.0061037
-0.54377194,0.0061037
-0.54363794,0.0061037
-0.54350394,0.0061037
-0.54336994,0.0061037
-0.54323594,0.0061037
-0.54310194,0.0061037
-0.54296794,0.0061037
-0.54283394,0.0061037
-0.54269994,0.0061037
-0.54256594,0.0061037
-0.54243194,0.0061037
-0.54229794,0.0061037
-0.54216394,0.0061037
-0.54202994,0.0061037
-0.54189594,0.0061037
-0.54176194,0.0061037
-0.54162794,0.0061037
-0.54149394,0.0061037
-0.54135994,0.0061037
-0.54122594,0.0061037
-0.54109194,0.0061037
-0.54095794,0.0061037
-0.54082394,0.0061037
-0.54068994,0.0061037
-0.54055594,0.0061037
-0.54042194,0.0061037
-0.54028794,0.0061037
-0.54015394,0.0061037
-0.54001994,0.0061037
-0.53988594,0.0061037
-0.53975194,0.0061037
-0.53961794,0.0061037
-0.53948394,0.0061037
-0.53934994,0.0061037
-0.53921594,0.0061037
-0.53908194,0.0061037
-0.53894794,0.0061037
-0.53881394,0.0061037
-0.53867994,0.0061037
-0.53854594,0.0061037
-0.53841194,0.0061037
-0.53827794,0.0061037
-0.53814394,0.0061037
-0.53800994,0.0061037
-0.53787594,0.0061037
-0.53774194,0.0061037
-0.53760794,0.0061037
-0.53747394,0.0061037
-0.53733994,0.0061037
-0.53720594,0.0061037
-0.53707194,0.0061037
-0.53693794,0.0061037
-0.53680394,0.0061037
-0.53666994,0.0061037
-0.53653594,0.0061037
-0.53640194,0.0061037
-0.53626794,0.0061037
-0.53613394,0.0061037
-0.53599994,0.0061037
-0.53586594,0.0061037
-0.53573194,0.0061037
-0.53559794,0.0061037
-0.53546394,0.0061037
-0.53532994,0.0061037
-0.53519594,0.0061037
-0.53506194,0.0061037
-0.53492794,0.0061037
-0.53479394,0.0061037
-0.53465994,0.0061037
-0.53452594,0.0061037
-0.53439194,0.0061037
-0.53425794,0.0061037
-0.53412394,0.0061037
-0.53398994,0.0061037
-0.53385594,0.0061037
-0.53372194,0.0061037
-0.53358794,0.0061037
-0.53345394,0.0061037
-0.53331994,0.0061037
-0.53318594,0.0061037
-0.53305194,0.0061037
-0.53291794,0.0061037
-0.53278394,0.0061037
-0.53264994,0.0061037
-0.53251594,0.0061037
-0.53238194,0.0061037
-0.53224794,0.0061037
-0.53211394,0.0061037
-0.53197994,0.0061037
-0.53184594,0.0061037
-0.53171194,0.0061037
-0.53157794,0.0061037
-0.53144394,0.0061037
-0.53130994,0.0061037
-0.53117594,0.0061037
-0.53104194,0.0061037
-0.53090794,0.0061037
-0.53077394,0.0061037
-0.53063994,0.0061037
-0.53050594,0.0061037
-0.53037194,0.0061037
-0.53023794,0.0061037
-0.53010394,0.0061037
-0.52996994,0.0061037
-0.52983594,0.0061037
-0.52970194,0.0061037
-0.52956794,0.0061037
-0.52943394,0.0061037
-0.52929994,0.0061037
-0.52916594,0.0061037
-0.52903194,0.0061037
-0.52889794,0.0061037
-0.52876394,0.0061037
-0.52862994,0.0061037
-0.52849594,0.0061037
-0.52836194,0.0061037
-0.52822794,0.0061037
-0.52809394,0.0061037
-0.52795994,0.0061037
-0.52782594,0.0061037
-0.52769194,0.0061037
-0.52755794,0.0061037
-0.52742394,0.0061037
-0.52728994,0.0061037
-0.52715594,0.0061037
-0.52702194,0.0061037
-0.52688794,0.0061037
-0.52675394,0.0061037
-0.52661994,0.0061037
-0.52648594,0.0061037
-0.52635194,0.0061037
-0.52621794,0.0061037
-0.52608394,0.0061037
-0.52594994,0.0061037
-0.52581594,0.0061037
-0.52568194,0.0061037
-0.52554794,0.0061037
-0.52541394,0.0061037
-0.52527994,0.0061037
-0.52514594,0.0061037
-0.52501194,0.0061037
-0.52487794,0.0061037
-0.52474394,0.0061037
-0.52460994,0.0061037
-0.52447594,0.0061037
-0.52434194,0.0061037
-0.52420794,0.0061037
-0.52407394,0.0061037
-0.52393994,0.0061037
-0.52380594,0.0061037
-0.52367194,0.0061037
-0.52353794,0.0061037
-0.52340394,0.0061037
-0.52326994,0.0061037
-0.52313594,0.0061037
-0.52300194,0.0061037
-0.52286794,0.0061037
-0.52273394,0.0061037
-0.52259994,0.0061037
-0.52246594,0.0061037
-0.52233194,0.0061037
-0.52219794,0.0061037
-0.52206394,0.0061037
-0.52192994,0.0061037
-0.52179594,0.0061037
-0.52166194,0.0061037
-0.52152794,0.0061037
-0.52139394,0.0061037
-0.52125994,0.0061037
-0.52112594,0.0061037
-0.52099194,0.09521775
-0.52085794,0.0061037
-0.52072394,0.0061037
-0.52058994,0.0061037
-0.52045594,0.0061037
-0.52032194,0.0061037
-0.52018794,0.0061037
-0.52005394,0.0061037
-0.51991994,0.0061037
-0.51978594,0.0061037
-0.51965194,0.0061037
-0.51951794,0.0061037
-0.51938394,0.0061037
-0.51924994,0.0061037
-0.51911594,0.09521775
-0.51898194,0.0061037
-0.51884794,0.0061037
-0.51871394,0.0061037
-0.51857994,0.0061037
-0.51844594,0.0061037
-0.51831194,0.0061037
-0.51817794,0.0061037
-0.51804394,0.0061037
-0.51790994,0.0061037
-0.51777594,0.0061037
-0.51764194,0.0061037
-0.51750794,0.0061037
-0.51737394,0.0061037
-0.51723994,0.0061037
-0.51710594,0.0061037
-0.51697194,0.0061037
-0.51683794,0.0061037
-0.51670394,0.0061037
-0.51656994,0.0061037
-0.51643594,0.0061037
-0.51630194,0.0061037
-0.51616794,0.0061037
-0.51603394,0.0061037
-0.51589994,0.0061037
-0.51576594,0.09521775
-0.51563194,0.0061037
-0.51549794,0.0061037
-0.51536394,0.0061037
-0.51522994,0.0061037
-0.51509594,0.0061037
-0.51496194,0.0061037
-0.51482794,0.0061037
-0.51469394,0.0061037
-0.51455994,0.0061037
-0.51442594,0.0061037
-0.51429194,0.0061037
-0.51415794,0.0061037
-0.51402394,0.0061037
-0.51388994,0.0061037
-0.51375594,0.0061037
-0.51362194,0.0061037
-0.51348794,0.0061037
-0.51335394,0.0061037
-0.51321994,0.0061037
-0.51308594,0.0061037
-0.51295194,0.0061037
-0.51281794,0.0061037
-0.51268394,0.0061037
-0.51254994,0.0061037
-0.51241594,0.0061037
-0.51228194,0.0061037
-0.51214794,0.0061037
-0.51201394,0.0061037
-0.51187994,0.0061037
-0.51174594,0.0061037
-0.51161194,0.0061037
-0.51147794,0.0061037
-0.51134394,0.0061037
-0.51120994,0.0061037
-0.51107594,0.0061037
-0.51094194,0.0061037
-0.51080794,0.0061037
-0.51067394,0.0061037
-0.51053994,0.0061037
-0.51040594,0.0061037
-0.51027194,0.0061037
-0.51013794,0.0061037
-0.51000394,0.0061037
-0.50986994,0.0061037
-0.50973594,0.0061037
-0.50960194,0.0061037
-0.50946794,0.0061037
-0.50933394,0.0061037
-0.50919994,0.0061037
-0.50906594,0.0061037
-0.50893194,0.0061037
-0.50879794,0.0061037
-0.50866394,0.0061037
-0.50852994,0.0061037
-0.50839594,0.0061037
-0.50826194,0.0061037
-0.50812794,0.0061037
-0.50799394,0.0061037
-0.50785994,0.0061037
-0.50772594,0.0061037
-0.50759194,0.0061037
-0.50745794,0.0061037
-0.50732394,0.0061037
-0.50718994,0.0061037
-0.50705594,0.0061037
-0.50692194,0.0061037
-0.50678794,0.0061037
-0.50665394,0.0061037
-0.50651994,0.0061037
-0.50638594,0.0061037
-0.50625194,0.0061037
-0.50611794,0.0061037
-0.50598394,0.0061037
-0.50584994,0.0061037
-0.50571594,0.0061037
-0.50558194,0.0061037
-0.50544794,0.0061037
-0.50531394,0.0061037
-0.50517994,0.0061037
-0.50504594,0.0061037
-0.50491194,0.0061037
-0.50477794,0.0061037
-0.50464394,0.0061037
-0.50450994,0.0061037
-0.50437594,0.0061037
-0.50424194,0.0061037
-0.50410794,0.0061037
-0.50397394,0.0061037
-0.50383994,0.0061037
-0.50370594,0.0061037
-0.50357194,0.0061037
-0.50343794,0.0061037
-0.50330394,0.0061037
-0.50316994,0.0061037
-0.50303594,0.0061037
-0.50290194,0.0061037
-0.50276794,0.0061037
-0.50263394,0.0061037
-0.50249994,0.0061037
-0.50236594,0.0061037
-0.50223194,0.0061037
-0.50209794,0.0061037
-0.50196394,0.0061037
-0.50182994,0.0061037
-0.50169594,0.0061037
-0.50156194,0.0061037
-0.50142794,0.0061037
-0.50129394,0.09521775
-0.50115994,0.0061037
-0.50102594,0.0061037
-0.50089194,0.0061037
-0.50075794,0.0061037
-0.50062394,0.0061037
-0.50048994,0.0061037
-0.50035594,0.0061037
-0.50022194,0.0061037
-0.50008794,0.0061037
-0.49995394,0.0061037
-0.49981994,0.0061037
-0.49968594,0.0061037
-0.49955194,0.0061037
-0.49941794,0.0061037
-0.49928394,0.0061037
-0.49914994,0.0061037
-0.49901594,0.0061037
-0.49888194,0.0061037
-0.49874794,0.0061037
-0.49861394,0.0061037
-0.49847994,0.0061037
-0.49834594,0.0061037
-0.49821194,0.0061037
-0.49807794,0.0061037
-0.49794394,0.0061037
-0.49780994,0.0061037
-0.49767594,0.0061037
-0.49754194,0.0061037
-0.49740794,0.0061037
-0.49727394,0.0061037
-0.49713994,0.0061037
-0.49700594,0.0061037
-0.49687194,0.0061037
-0.49673794,0.0061037
-0.49660394,0.0061037
-0.49646994,0.0061037
-0.49633594,0.0061037
-0.49620194,0.0061037
-0.49606794,0.0061037
-0.49593394,0.0061037
-0.49579994,0.0061037
-0.49566594,0.0061037
-0.49553194,0.0061037
-0.49539794,0.0061037
-0.49526394,0.0061037
-0.49512994,0.0061037
-0.49499594,0.0061037
-0.49486194,0.0061037
-0.49472794,0.0061037
-0.49459394,0.0061037
-0.49445994,0.0061037
-0.49432594,0.0061037
-0.49419194,0.0061037
-0.49405794,0.0061037
-0.49392394,0.0061037
-0.49378994,0.0061037
-0.49365594,0.0061037
-0.49352194,0.0061037
-0.49338794,0.0061037
-0.49325394,0.0061037
-0.49311994,0.0061037
-0.49298594,0.0061037
-0.49285194,0.0061037
-0.49271794,0.0061037
-0.49258394,0.0061037
-0.49244994,0.0061037
-0.49231594,0.0061037
-0.49218194,0.0061037
-0.49204794,0.0061037
-0.49191394,0.0061037
-0.49177994,0.0061037
-0.49164594,0.0061037
-0.49151194,0.0061037
-0.49137794,0.0061037
-0.49124394,0.0061037
-0.49110994,0.0061037
-0.49097594,0.0061037
-0.49084194,0.0061037
-0.49070794,0.0061037
-0.49057394,0.0061037
-0.49043994,0.0061037
-0.49030594,0.0061037
-0.49017194,0.0061037
-0.49003794,0.0061037
-0.48990394,0.0061037
-0.48976994,0.0061037
-0.48963594,0.0061037
-0.48950194,0.0061037
-0.48936794,0.0061037
-0.48923394,0.0061037
-0.48909994,0.0061037
-0.48896594,0.0061037
-0.48883194,0.0061037
-0.48869794,0.0061037
-0.48856394,0.0061037
-0.48842994,0.0061037
-0.48829594,0.0061037
-0.48816194,0.0061037
-0.48802794,0.0061037
-0.48789394,0.0061037
-0.48775994,0.0061037
-0.48762594,0.0061037
-0.48749194,0.0061037
-0.48735794,0.0061037
-0.48722394,0.0061037
-0.48708994,0.0061037
-0.48695594,0.0061037
-0.48682194,0.0061037
-0.48668794,0.0061037
-0.48655394,0.0061037
-0.48641994,0.0061037
-0.48628594,0.0061037
-0.48615194,0.0061037
-0.48601794,0.0061037
-0.48588394,0.0061037
-0.48574994,0.0061037
-0.48561594,0.0061037
-0.48548194,0.0061037
-0.48534794,0.0061037
-0.48521394,0.0061037
-0.48507994,0.0061037
-0.48494594,0.0061037
-0.48481194,0.0061037
-0.48467794,0.0061037
-0.48454394,0.0061037
-0.48440994,0.0061037
-0.48427594,0.0061037
-0.48414194,0.0061037
-0.48400794,0.0061037
-0.48387394,0.0061037
-0.48373994,0.0061037
-0.48360594,0.0061037
-0.48347194,0.0061037
-0.48333794,0.0061037
-0.48320394,0.0061037
-0.48306994,0.0061037
-0.48293594,0.0061037
-0.48280194,0.0061037
-0.48266794,0.0061037
-0.48253394,0.0061037
-0.48239994,0.0061037
-0.48226594,0.0061037
-0.48213194,0.0061037
-0.48199794,0.0061037
-0.48186394,0.0061037
-0.48172994,0.0061037
-0.48159594,0.0061037
-0.48146194,0.0061037
-0.48132794,0.0061037
-0.48119394,0.0061037
-0.48105994,0.0061037
-0.48092594,0.0061037
-0.48079194,0.0061037
-0.48065794,0.0061037
-0.48052394,0.0061037
-0.48038994,0.09521775
-0.48025594,0.0061037
-0.48012194,0.0061037
-0.47998794,0.0061037
-0.47985394,0.0061037
-0.47971994,0.0061037
-0.47958594,0.0061037
-0.47945194,0.0061037
-0.47931794,0.0061037
-0.47918394,0.0061037
-0.47904994,0.0061037
-0.47891594,0.0061037
-0.47878194,0.0061037
-0.47864794,0.0061037
-0.47851394,0.0061037
-0.47837994,0.0061037
-0.47824594,0.0061037
-0.47811194,0.0061037
-0.47797794,0.0061037
-0.47784394,0.0061037
-0.47770994,0.0061037
-0.47757594,0.0061037
-0.47744194,0.0061037
-0.47730794,0.0061037
-0.47717394,0.0061037
-0.47703994,0.0061037
-0.47690594,0.0061037
-0.47677194,0.0061037
-0.47663794,0.0061037
-0.47650394,0.0061037
-0.47636994,0.0061037
-0.47623594,0.0061037
-0.47610194,0.0061037
-0.47596794,0.0061037
-0.47583394,0.0061037
-0.47569994,0.0061037
-0.47556594,0.0061037
-0.47543194,0.0061037
-0.47529794,0.0061037
-0.47516394,0.0061037
-0.47502994,0.0061037
-0.47489594,0.0061037
-0.47476194,0.0061037
-0.47462794,0.0061037
-0.47449394,0.0061037
-0.47435994,0.0061037
-0.47422594,0.0061037
-0.47409194,0.0061037
-0.47395794,0.0061037
-0.47382394,0.0061037
-0.47368994,0.0061037
-0.47355594,0.0061037
-0.47342194,0.0061037
-0.47328794,0.0061037
-0.47315394,0.0061037
-0.47301994,0.0061037
-0.47288594,0.0061037
-0.47275194,0.0061037
-0.47261794,0.0061037
-0.47248394,0.0061037
-0.47234994,0.0061037
-0.47221594,0.0061037
-0.47208194,0.0061037
-0.47194794,0.0061037
-0.47181394,0.0061037
-0.47167994,0.0061037
-0.47154594,0.0061037
-0.47141194,0.0061037
-0.47127794,0.0061037
-0.47114394,0.0061037
-0.47100994,0.0061037
-0.47087594,0.0061037
-0.47074194,0.09521775
-0.47060794,0.0061037
-0.47047394,0.0061037
-0.47033994,0.0061037
-0.47020594,0.0061037
-0.47007194,0.0061037
-0.46993794,0.0061037
-0.46980394,0.0061037
-0.46966994,0.0061037
-0.46953594,0.0061037
-0.46940194,0.0061037
-0.46926794,0.0061037
-0.46913394,0.0061037
-0.46899994,0.0061037
-0.46886594,0.0061037
-0.46873194,0.0061037
-0.46859794,0.0061037
-0.46846394,0.0061037
-0.46832994,0.0061037
-0.46819594,0.0061037
-0.46806194,0.0061037
-0.46792794,0.0061037
-0.46779394,0.0061037
-0.46765994,0.0061037
-0.46752594,0.0061037
-0.46739194,0.0061037
-0.46725794,0.0061037
-0.46712394,0.0061037
-0.46698994,0.0061037
-0.46685594,0.0061037
-0.46672194,0.0061037
-0.46658794,0.0061037
-0.46645394,0.0061037
-0.46631994,0.0061037
-0.46618594,0.0061037
-0.46605194,0.0061037
-0.46591794,0.0061037
-0.46578394,0.0061037
-0.46564994,0.0061037
-0.46551594,0.0061037
-0.46538194,0.0061037
-0.46524794,0.0061037
-0.46511394,0.0061037
-0.46497994,0.0061037
-0.46484594,0.0061037
-0.46471194,0.0061037
-0.46457794,0.0061037
-0.46444394,0.0061037
-0.46430994,0.0061037
-0.46417594,0.0061037
-0.46404194,0.0061037
-0.46390794,0.0061037
-0.46377394,0.0061037
-0.46363994,0.0061037
-0.46350594,0.0061037
-0.46337194,0.0061037
-0.46323794,0.0061037
-0.46310394,0.0061037
-0.46296994,0.0061037
-0.46283594,0.0061037
-0.46270194,0.0061037
-0.46256794,0.0061037
-0.46243394,0.09521775
-0.46229994,0.0061037
-0.46216594,0.0061037
-0.46203194,0.0061037
-0.46189794,0.0061037
-0.46176394,0.0061037
-0.46162994,0.0061037
-0.46149594,0.0061037
-0.46136194,0.0061037
-0.46122794,0.0061037
-0.46109394,0.0061037
-0.46095994,0.0061037
-0.46082594,0.0061037
-0.46069194,0.0061037
-0.46055794,0.0061037
-0.46042394,0.0061037
-0.46028994,0.0061037
-0.46015594,0.0061037
-0.46002194,0.0061037
-0.45988794,0.0061037
-0.45975394,0.0061037
-0.45961994,0.0061037
-0.45948594,0.0061037
-0.45935194,0.0061037
-0.45921794,0.0061037
-0.45908394,0.0061037
-0.45894994,0.0061037
-0.45881594,0.0061037
-0.45868194,0.0061037
-0.45854794,0.0061037
-0.45841394,0.0061037
-0.45827994,0.0061037
-0.45814594,0.0061037
-0.45801194,0.0061037
-0.45787794,0.0061037
-0.45774394,0.0061037
-0.45760994,0.0061037
-0.45747594,0.0061037
-0.45734194,0.0061037
-0.45720794,0.0061037
-0.45707394,0.0061037
-0.45693994,0.0061037
-0.45680594,0.0061037
-0.45667194,0.0061037
-0.45653794,0.0061037
-0.45640394,0.0061037
-0.45626994,0.0061037
-0.45613594,0.0061037
-0.45600194,0.0061037
-0.45586794,0.0061037
-0.45573394,0.0061037
-0.45559994,0.0061037
-0.45546594,0.0061037
-0.45533194,0.0061037
-0.45519794,0.0061037
-0.45506394,0.0061037
-0.45492994,0.0061037
-0.45479594,0.0061037
-0.45466194,0.09521775
-0.45452794,0.0061037
-0.45439394,0.0061037
-0.45425994,0.0061037
-0.45412594,0.0061037
-0.45399194,0.0061037
-0.45385794,0.0061037
-0.45372394,0.0061037
-0.45358994,0.0061037
-0.45345594,0.0061037
-0.45332194,0.0061037
-0.45318794,0.0061037
-0.45305394,0.0061037
-0.45291994,0.0061037
-0.45278594,0.0061037
-0.45265194,0.0061037
-0.45251794,0.0061037
-0.45238394,0.0061037
-0.45224994,0.0061037
-0.45211594,0.0061037
-0.45198194,0.0061037
-0.45184794,0.0061037
-0.45171394,0.0061037
-0.45157994,0.0061037
-0.45144594,0.0061037
-0.45131194,0.0061037
-0.45117794,0.0061037
-0.45104394,0.0061037
-0.45090994,0.0061037
-0.45077594,0.0061037
-0.45064194,0.0061037
-0.45050794,0.0061037
-0.45037394,0.0061037
-0.45023994,0.0061037
-0.45010594,0.0061037
-0.44997194,0.0061037
-0.44983794,0.0061037
-0.44970394,0.0061037
-0.44956994,0.0061037
-0.44943594,0.0061037
-0.44930194,0.0061037
-0.44916794,0.0061037
-0.44903394,0.0061037
-0.44889994,0.0061037
-0.44876594,0.0061037
-0.44863194,0.0061037
-0.44849794,0.0061037
-0.44836394,0.0061037
-0.44822994,0.0061037
-0.44809594,0.0061037
-0.44796194,0.0061037
-0.44782794,0.0061037
-0.44769394,0.0061037
-0.44755994,0.0061037
-0.44742594,0.0061037
-0.44729194,0.0061037
-0.44715794,0.0061037
-0.44702394,0.0061037
-0.44688994,0.0061037
-0.44675594,0.0061037
-0.44662194,0.0061037
-0.44648794,0.0061037
-0.44635394,0.0061037
